"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Sri Lanka","LKA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","222.855","217.641","212.59","207.328","202.708","196.766","191.877","186.322","182.896","179.961","177.767","176.811","174.198","171.881","169.358","164.527","159.318","153.06","148.897","141.481","136.722","132.602","129.251","127.376","125.068","122.572","120.46","118.583","116.449","125.007","111.657","110.184","107.407","104.807","102.711","102.632","102.167","100.406","98.234","95.637","91.015","88.73","86.295","87.118","156.949","83.528","83.41","82.031","80.51","99.972","73.798","72.729","70.402","67.996","66.179","64.47","63.475","62.897","61.088","60.443","59.023","65.488","56.17","55.072","",
"Lower middle income","LMC","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","370.158066070457","366.700542883534","362.269100974654","359.125899095239","353.816576224641","357.245925457944","350.890657412767","346.871629448505","336.923999766287","331.903919262663","334.846324653118","340.428538777869","320.3788396038","314.472185195502","309.535421284469","304.381992772728","298.358812502444","290.853022827905","283.217321584542","273.267951975224","265.938276468201","259.168714866346","253.183980087537","247.729771163201","243.214984509091","239.561696136741","235.992060590071","233.107136182176","230.491785013617","228.47898669999","227.385512248829","228.707075563087","225.330052850406","224.279478973867","223.272460126784","221.79575194808","220.218208080486","218.020476251704","215.819683423571","212.054977534211","207.7570929549","204.585136403943","199.826286446829","195.610053165441","192.222262818162","187.711849648244","183.008176149095","178.934640102498","177.539190792861","172.751290117148","170.953857084463","167.66775298251","165.601315087037","163.983323124426","162.059782099412","160.667310551358","158.654384596309","156.377901938493","154.807476805475","152.698616891253","156.489910503118","186.031759952512","146.344827257875","143.107589867685","",
"Low & middle income","LMY","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","380.185450910148","356.50769015222","324.567690290409","319.338329421803","313.411963365074","313.844409955304","307.196991481027","299.631881479336","292.314609716964","286.612659697312","284.484364723735","281.826175760857","270.503735955983","263.086415932476","257.367902902424","252.118975784774","249.242637996969","239.862344923037","234.127891353954","227.023850416836","221.405853113734","216.152721935431","211.205722083669","206.977148939854","202.749931564933","198.89311899087","194.349518228791","190.409602041663","187.846826136968","184.756943461907","183.995875233981","182.403600088458","179.780522087512","177.264054413638","176.144416316791","174.242609029931","172.638851791378","170.676062687657","169.333754007897","167.271027664643","164.39408585657","162.282307129858","159.473282553278","156.956130710274","155.826643036166","151.513802029085","148.415581063193","145.493654427727","144.476291224471","140.904640157494","138.878619582816","136.566529591119","134.352335526551","132.689671640069","131.104009364317","129.769179340573","128.281853517853","126.55505592163","124.846504509869","123.364897008812","128.368040242644","148.483872683858","121.231476027849","117.958563330806","",
"Lesotho","LSO","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","288.435","287.419","286.957","288.625","285.301","284.01","278.426","275.391","269.769","265.51","260.711","256.471","253.705","250.159","252.747","247.849","242.143","236.23","229.983","223.669","217.755","212.423","208.354","204.225","201.984","201.824","202.695","206.321","211.886","220.39","228.165","237.6","248.055","261.699","279.766","304.855","337.57","376.435","422.238","472.091","518.653","560.889","594.922","622.123","640.206","652.423","684.619","656.233","649.397","637.261","620.818","597.82","571.203","544.2","514.54","489.703","468.319","445.907","427.354","412.972","412.175","440.625","374.099","361.613","",
"Late-demographic dividend","LTE","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","363.032440057873","322.376283721913","266.640605461233","260.711769867304","254.297907795313","248.516129453098","244.210471476341","238.745066116605","234.078991977501","228.303263479786","222.159518871049","215.874844896859","210.332145326277","201.805067244774","195.868421560289","189.145369727328","189.222811746601","178.410671191331","174.040462904887","170.044347998283","166.260342098424","161.461435583047","157.247706444588","152.977363622485","149.20717391396","145.057179936818","139.007850074846","134.74785156709","131.471416545972","127.958737638203","126.034176061597","122.044888778932","119.548423979278","117.955880260676","116.69929961682","113.074465568594","108.710295880823","105.352894860307","102.676327480964","101.977035851272","100.338523606834","98.5802116071364","97.0611424965972","94.7750424031524","93.692267341652","90.8792897162221","88.0156736399061","85.7600451540878","85.6077078601701","82.2338028386141","80.9603992926097","78.6931234113463","76.8584602539696","75.4158731158386","74.1395928057393","72.6974542399317","71.4752018543366","69.7420545917278","68.3102884252153","67.4816252610701","69.5714432660077","76.4670201556875","67.998542485088","65.4949459582516","",
"Lithuania","LTU","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","124.275","109.79","115.255","111.044","103.965","104.522","105.416","100.515","108.095","107.503","108.701","99.163","102.771","105.367","109.937","107.793","102.59","111.592","112.542","108.907","111.573","113.745","111.901","110.809","114.969","112.826","100.032","101.041","101.432","108.074","106.923","114.241","112.191","126.744","134.54","133.719","122.611","111.475","111.023","105.983","102.974","109.185","103.637","107.048","104.367","112.675","116.755","120.102","119.033","99.771","98.028","96.743","93.203","91.556","84.589","85.048","81.433","78.821","76.1","73.279","82.555","","","","",
"Luxembourg","LUX","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","117.356","114.155","111.863","128.189","117.368","112.548","125.09","115.338","102.885","120","124.965","114.053","125.616","113.106","119.016","107.459","107.436","102.054","103.153","93.582","100.472","100.725","101.16","86.039","95.14","93.069","75.048","90.769","77.156","77.607","88.093","78.345","80.478","78.916","72.805","68.775","78.351","73.166","66.763","67.341","72.851","71.58","68.078","52.955","56.453","55.899","63.264","55.537","55.118","54.275","53.958","48.967","47.059","52.429","38.403","36.401","38.87","41.193","41.665","38.902","37.235","37.543","33.992","33.668","",
"Latvia","LVA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","117.666","112.397","115.514","112.615","106.323","105.565","109.72","113.036","105.887","107.901","116.965","109.518","114.651","116.7","110.438","111.271","112.497","116.738","120.454","123.061","122.175","124.131","117.122","119.03","121.274","120.334","107.456","108.819","107.459","117.133","117.65","117.189","128.281","149.215","172.12","165.86","132.617","126.957","131.684","130.444","121.788","124.283","118.341","121.841","117.07","116.971","126.533","118.268","106.761","102.465","98.658","94.852","87.355","93.69","89.021","85.92","87.497","85.367","85.896","84.503","","","","","",
"Macao SAR, China","MAC","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","217.035","209.074","199.094","193.858","190.411","183.328","178.093","171.493","164.668","159.149","155.857","148.074","141.167","135.324","131.278","125.76","119.632","115.626","111.338","105.997","101.19","95.915","92.313","88.668","84.717","80.232","77.377","73.578","70.566","66.804","64.402","61.621","58.782","56.013","53.195","50.529","50.006","44.858","43.073","41.05","39.275","37.564","36.321","35.982","34.827","35.203","34.234","33.08","32.37","30.787","30.026","29.74","28.897","28.079","27.456","26.312","25.505","26.385","24.665","25.028","25.251","30.632","24.049","36.211","",
"St. Martin (French part)","MAF","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","137.932","134.45","130.833","126.812","122.651","117.916","112.584","107.452","102.801","98.45","94.418","91.305","88.711","86.632","85.075","83.873","82.899","82.111","81.236","80.261","79.171","78.038","76.849","75.798","74.735","73.705","72.585","71.341","69.961","68.616","67.226","65.825","64.622","63.407","62.112","60.762","59.393","57.859","56.307","54.865","53.572","52.405","51.328","50.31","49.313","48.334","47.395","46.381","45.415","44.551","43.507","42.307","41.296","40.255","39.079","38.313","37.763","51.502","37.053","37.082","37.044","37.047","37.074","37.099","",
"Morocco","MAR","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","450.732","417.026","411.881","405.521","398.841","392.081","385.63","378.786","372.588","366.753","361.239","356.244","351.353","346.499","341.349","335.78","328.841","320.964","312.825","303.797","294.115","284.844","275.57","266.699","258.515","249.86","241.667","234.313","227.557","221.137","215.328","209.851","204.974","199.554","194.463","190.156","185.36","181.255","176.917","172.088","167.633","163.485","159.585","155.81","152.93","146.877","141.651","136.776","132.301","128.166","124.409","118.779","113.549","108.942","104.932","101.268","97.916","93.384","89.394","85.895","91.74","97.114","77.344","76.769","",
"Monaco","MCO","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","100.329","96.839","94.567","95.522","93.73","91.912","88.868","87.352","85.616","85.447","85.204","85.5","85.494","85.653","84.549","82.036","78.599","76.014","74.137","73.494","72.73","71.945","69.079","65.277","60.716","55.502","50.203","45.377","42.759","40.854","39.48","37.561","35.778","34.266","33.032","32.084","31.297","30.607","30.04","29.599","28.569","26.773","24.162","22.23","21.166","21.454","22.305","23.384","24.049","24.313","23.9","23.202","22.118","21.13","20.566","20.255","19.983","19.781","19.747","19.881","19.614","19.689","19.41","19.35","",
"Moldova","MDA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","227.057","224.429","221.898","219.97","218.291","216.907","215.752","214.97","214.358","212.848","210.672","207.893","205.171","202.763","200.148","197.581","194.792","192.057","189.2","186.629","185.077","185.016","185.82","185.652","183.55","178.054","170.568","162.421","157.927","156.155","156.967","158.296","162.809","164.926","168.262","168.936","168.38","164.897","160.523","155.91","153.154","151.083","150.21","149.391","148.653","147.669","146.188","144.019","139.788","133.443","125.486","120.425","118.111","119.478","121.062","123.024","122.633","120.474","121.896","122.982","130.787","128.009","100.06","115.122","",
"Madagascar","MDG","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","428.921","423.079","418.69","412.331","407.616","402.828","393.779","388.756","381.13","377.847","370.114","367.965","367.79","361.503","354.595","349.96","345.776","341.594","338.607","334.635","334.36","333.369","327.341","325.263","323.363","320.044","316.346","309.008","305.246","304.525","305.396","304.387","303.64","295.746","292.163","286.945","282.148","278.017","273.165","268.928","266.798","260.478","256.652","251.308","246.747","241.839","236.973","233.155","227.125","224.167","220.799","217.716","216.105","214.506","213.351","212.559","211.866","211.801","211.022","210.437","218.711","229.341","218.231","207.398","",
"Maldives","MDV","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","392.58","393.663","394.459","395","394.814","394.513","393.521","391.706","388.389","383.841","378.08","371.194","363.121","354.016","343.933","333.632","323.175","313.241","342.036","295.854","287.981","279.964","271.639","262.678","253.462","244.301","235.6","226.926","218.109","209.496","200.862","191.758","182.355","173.053","164.406","156.363","148.557","141.068","134.062","127.043","123.148","114.224","106.331","92.344","99.922","75.1","69.718","65.169","64.085","62.951","59.89","55.692","52.361","48.733","48.04","44.873","43.703","39.791","37.785","36.491","43.376","46.802","30.506","28.89","",
"Middle East & North Africa","MEA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","322.080875413949","313.923567238221","313.742892700857","304.760945299257","299.78047654308","294.700491533597","290.188390395564","285.876954902569","283.339829213769","276.022799828463","270.846016965618","264.922318611289","260.523672237383","254.146754607621","248.053502030181","242.67458782502","240.464161274025","230.603167316506","229.692243530313","218.174740376345","213.073519075901","209.660338449777","206.819128562846","197.886468280186","192.507572730978","187.88401868084","183.864578593733","179.257616603845","176.945647063445","172.242968704253","173.860133392601","161.628090450801","155.968337903041","153.134484969379","150.867429878705","148.209949834308","145.292462164786","142.773501887038","139.292774815253","135.904971214507","132.294641071263","128.629051560633","125.037250727903","126.109838170204","119.801278837778","117.466076365889","115.237129333368","112.759474069526","110.26283689388","107.965714484073","105.785033539599","103.96983612799","103.007629307789","100.593866984855","97.6063844176793","95.6632527329325","93.0816502364212","90.6961153021746","88.6269923660334","86.1524099295592","95.5579330092034","105.357859540161","85.5374971730051","82.5288993246511","",
"Mexico","MEX","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","292.213","286.428","280.085","276.761","270.455","258.337","252.384","240.394","244.063","244.37","244.107","236.302","229.044","220.439","212.863","203.945","199.633","194.069","189.354","184.149","179.21","174.424","169.33","165.396","162.134","157.997","152.132","146.694","142.993","140.436","137.002","133.87","131.478","129.34","127.225","124.064","121.473","118.364","116.515","113.499","111.048","108.631","107.607","106.088","105.039","103.343","102.281","101.394","103.102","103.558","102.795","100.325","99.139","99.111","98.728","99.243","100.078","101.717","101.871","98.915","143.172","154.911","105.877","96.938","",
"Marshall Islands","MHL","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","277.846","273.019","268.537","263.867","258.936","254.677","249.689","244.955","239.722","235.625","231.983","228.74","226.8","224.204","222.874","222.755","222.312","221.243","220.437","219.203","217.745","216.249","214.988","214.088","214.291","215.858","218.914","223.601","229.699","236.303","242.729","248.23","252.24","253.746","253.787","252.068","247.92","242.519","236.873","231.419","231.419","225.46","224.865","225.185","226.085","227.319","228.427","229.649","229.591","228.886","227.669","225.564","223.749","221.809","220.143","217.473","215.113","212.682","210.208","207.71","214.669","225.837","200.338","197.941","",
"Middle income","MIC","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","379.329888031666","354.183502734067","320.154572875421","314.769178844462","308.737644111643","309.370146244181","302.22519326647","294.635900710878","287.042791815201","281.130021675732","279.112267337509","276.444447992641","264.010420761056","256.641565298623","250.767592482188","245.2744990765","242.681036282109","232.914722905403","227.009944403091","219.675999005399","214.068824347584","208.66483485505","203.411587035329","198.074137440719","193.373713948592","189.43085816885","185.108430055051","181.398575570402","178.714077278305","175.61590323044","174.716960170921","172.731380381409","169.679178826299","167.146716641464","165.822944792855","163.735466488351","161.93447418954","159.978552181156","158.26427590217","156.571750289821","153.772465736461","151.721080502978","148.913369803443","146.835186022147","145.911075538928","141.560596386147","138.710159047061","135.992149560368","135.318242101373","131.587202638871","129.980733784429","127.49839776971","125.592700785909","124.190427327666","122.579725401771","121.378207525196","120.106689795539","118.477950271247","117.206671510278","115.842428485545","121.301741815508","141.711749490095","113.63904410752","111.128378802445","",
"North Macedonia","MKD","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","176.857","157.786","161.463","161.258","132.007","134.278","130.729","120.454","129.416","127.84","119.21","124.142","127.054","109.008","113.288","111.156","108.576","106.695","104.684","103.728","109.662","102.48","104.254","104.476","96.931","97.135","98.283","95.45","96.584","94.989","97.72","96.833","96.749","103.677","106.251","104.503","98.502","101.301","102.613","96.202","92.247","87.818","84.987","86.069","84.049","82.652","82.406","85.407","80.504","76.361","74.888","72.06","74.464","68.517","68.467","69.211","66.037","65.091","63.574","61.748","81.446","100.75","59.281","57.911","",
"Mali","MLI","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","454.397","452.886","450.107","450.054","449.106","446.375","445.353","442.643","438.926","438.883","434.037","432.728","424.195","419.45","414.055","411.057","408.887","404.018","399.214","393.626","385.709","378.63","369.156","354.708","349.014","345.92","342.381","338.262","338.636","339.593","343.046","343.71","341.562","340.462","334.11","330.511","330.466","322.841","317.137","313.117","314.975","305.621","296.445","288.728","281.156","276.162","272.004","268.728","265.34","263.18","260.226","257.366","254.441","250.955","248.189","245.149","242.021","239.155","235.787","232.883","238.681","246.178","223.604","220.406","",
"Malta","MLT","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","133.314","131.444","122.561","123.163","119.408","117.557","114.121","111.204","106.635","104.779","102.583","101.436","98.094","97.266","94.332","88.841","92.649","90.945","89.622","90.499","92.161","87.898","88.277","84.721","80.698","75.115","70.69","65.683","62.815","60.883","62.994","62.285","60.668","58.325","57.219","54.511","51.802","55.642","43.143","55.031","59.449","50.696","51.847","51.302","50.19","48.004","48.265","50.177","44.646","45.684","39.378","45.574","46.177","37.382","38.483","41.482","44.743","44.933","44.931","43.024","39.867","38.247","41.952","41.319","",
"Myanmar","MMR","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","386.618","383.799","376.514","371.628","364.193","358.639","350.556","343.349","338.625","332.47","326.827","321.188","317.658","314.471","311.245","306.29","302.349","298.797","295.219","290.647","287.353","284.19","279.586","276.524","273.794","271.016","268.196","265.298","262.933","260.122","257.117","254.366","249.908","246.6","242.372","236.982","228.787","222.967","218.662","217.36","214.668","212.199","209.758","208.497","207.65","206.325","203.976","201.855","297.249","195.602","191.674","187.044","183.403","180.03","174.677","171.18","167.735","165.409","162.165","159.533","157.079","174.643","155.914","153.773","",
"Middle East & North Africa (excluding high income)","MNA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","328.230783279588","320.106198902103","320.006997335848","310.724253702926","305.74453370838","300.966828524399","296.552158920308","292.186345127329","289.848376041236","282.230951079007","277.079788529912","271.216537858965","266.827080131826","260.412641435829","254.328747370643","248.857258377324","247.073020199659","236.780829737831","236.213083972718","224.288234021896","219.219830768785","215.872402526895","213.377106382998","204.011702111633","198.478812545047","193.814316079177","189.736849974288","185.013725604365","182.852617411213","177.988404371758","179.664234426406","166.533860666524","160.693402424306","157.893588063463","155.541575528233","152.859062692053","149.873533750801","147.419089478426","143.955619989444","140.554951521595","136.979708449895","133.303703766338","129.640823860556","131.097853711043","124.392418851659","121.962371063646","119.761389103571","117.327846355085","114.997660914405","112.806356134772","110.716391826569","109.04703272563","108.448879474688","106.169509076423","103.199869554414","101.456035061204","98.8807897908761","96.4002531169351","94.1289597216823","91.3142567705922","101.654151157996","112.059133110464","90.4648748225641","87.7531546886299","",
"Montenegro","MNE","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","133.526","135.06","131.571","130.405","124.831","119.931","114.976","111.428","108.821","106.487","105.185","100.6","98.006","92.589","95.882","91.768","91.728","92.572","94.882","100.341","91.298","91.33","90.706","88.452","86.502","86.347","83.709","81.462","79.957","78.053","77.306","78.489","80.679","81.589","84.968","88.228","90.578","93.242","95.65","98.553","97.392","98.577","97.417","95.131","92.223","91.031","87.17","85.237","83.954","81.632","80.637","78.235","75.524","76.235","74.843","80.349","68.715","68.839","73.028","73.162","74.421","80.927","73.524","68.922","",
"Mongolia","MNG","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","388.231","382.752","377.446","371.176","365.013","358.706","352.091","344.3","336.823","329.383","321.242","312.867","304.654","297.334","290.733","285.365","281.139","277.928","275.493","273.396","271.38","269.332","267.374","265.67","264.172","262.884","261.437","259.58","257.06","250.181","243.118","231.448","225.901","223.49","225.924","231.619","236.908","241.602","236.384","225.252","209.968","201.515","198.731","199.784","197.021","188.648","174.638","162.778","158.014","159.167","159.255","154.979","148.863","143.31","139.985","132.591","125.763","119.648","116.322","115.7","120.224","144.68","110.437","108.898","",
"Northern Mariana Islands","MNP","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","263.559","261.143","257.84","253.274","249.562","244.023","238.586","232.889","227.122","221.589","216.14","210.516","204.119","197.806","190.667","183.824","178.331","173.63","172.85","173.442","175.939","179.217","183.116","188.496","192.521","196.778","200.66","202.51","202.139","197.925","189.225","177.589","163.911","149.654","136.104","123.735","112.455","106.503","103.093","102.558","104.475","108.125","105.373","98.984","93.816","84.339","76.774","72.582","70.096","69.104","69.143","69.293","69.641","69.958","70.077","70.057","69.742","69.165","69.925","67.173","66.144","66.514","63.189","61.572","",
"Mozambique","MOZ","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","380.839","378.513","375.79","373.628","376.652","374.556","373.381","371.768","370.183","367.11","365.548","364.529","363.899","361.101","358.204","352.898","351.471","350.536","350.411","351.846","351.07","372.231","371.037","375.762","390.313","393.154","378.17","381.32","373.721","374.553","371.603","368.437","367.983","364.685","367.192","370.782","370.005","364.462","373.765","376.438","376.786","371.691","369.026","372.803","376.393","379.49","383.524","381.665","377.239","369.929","360.512","348.3","334.422","319.239","303.004","286.771","270.724","255.698","241.066","228.825","220.786","248.339","189.836","177.515","",
"Mauritania","MRT","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","386.931","378.265","369.763","359.389","349.066","339.234","329.57","319.705","309.126","301.3","296.503","295.128","291.754","290.288","285.714","282.096","280.923","280.837","280.722","278.461","277.225","274.945","271.374","271.115","267.196","263.277","260.667","254.718","251.299","251.355","249.746","249.4","245.946","245.136","245.409","245.558","245.867","236.956","226.84","220.626","213.506","205.757","199.204","193.702","190.266","183.691","178.412","175.445","172.759","171.18","171.964","172.724","175.537","176.428","174.316","172.302","170.548","169.354","166.008","163.497","172.229","181.735","156.124","154.072","",
"Mauritius","MUS","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","260.808","238.994","233.095","227.774","219.992","205.955","198.79","203.269","200.279","195.769","185.381","185.084","180.044","175.037","167.601","167.365","166.472","159.655","155.313","150.427","151.943","147.952","145.556","137.175","136.48","135.093","136.29","131.554","126.314","123.545","122.12","125.271","125.116","126.018","122.695","118.733","116.373","112.414","112.451","112.773","114.925","113.642","112.781","109.296","109.505","107.55","106.513","105.074","102.342","103.037","99.901","99.599","95.003","95.58","94.02","94.688","95.163","97.594","96.574","103.661","94.775","113.512","106.648","98.967","",
"Malawi","MWI","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","393.232","390.249","386.038","384.621","386.741","389.39","392.389","393.699","398.044","399.98","398.917","401.314","397.118","387.003","377.537","365.63","353.406","341.465","321.667","323.664","314.094","314.129","324.259","322.948","327.456","335.176","344.974","361.504","380.737","392.415","403.75","419.092","435.756","451.818","463.5","479.365","484.935","490.898","501.483","495.692","485.045","482.253","473.931","456.724","437.969","415.947","400.839","392.199","376.208","358.009","335.418","314.031","295.017","275.688","261.794","251.463","235.186","220.783","205.911","198.436","191.7","208.708","185.992","164.479","",
"Malaysia","MYS","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","299.434","288.977","278.493","267.588","256.241","246.669","240.187","235.567","230.103","223.933","218.728","213.202","207.774","201.929","196.299","190.63","181.472","172.636","164.6","160.619","156.934","153.487","149.92","146.268","141.668","136.345","131.736","128.67","126.967","125.129","123.071","120.334","117.014","113.832","110.673","108.682","106.623","104.418","103.339","103.242","101.484","99.384","97.015","95.361","94.022","92.275","91.039","89.941","89.481","89.271","89.078","88.379","88.233","88.969","90.045","90.683","90.37","89.704","88.773","87.84","86.782","107.825","93.391","83.783","",
"North America","NAC","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","128.831349530456","124.868841576141","126.843817395616","128.244543978576","126.933269475933","126.560977573649","126.555142873247","125.362911955868","128.321231888765","126.568648839468","126.088368316231","123.336339812033","122.103217969058","120.798292227311","115.316443556469","111.378358623552","108.309170284226","106.196194122911","104.197640114375","100.814055651329","100.96875998673","99.2429195906695","96.0047480608728","95.2597491952522","94.1673831690056","93.7239232912242","92.6663615550881","92.3000785564513","92.1734633061595","90.4086542299756","88.7064017999332","88.4431364855686","86.886557731112","87.7519417505533","87.2791401954855","87.0838542899352","84.9799797388279","83.149496813178","81.4495615766282","81.5628307082736","81.1059047801859","81.6634084234255","81.2657566482854","80.998758415762","78.9929087485273","79.0304479412709","78.3824059234067","77.007825406479","76.3784997492789","76.5712694978641","74.6460781704125","75.3299335576516","75.1108959682697","75.2819611170449","76.4782749793282","77.361775574145","78.9393770553484","78.8183473894062","77.4989094084846","76.3211968912386","88.2217023473687","98.6070776678422","87.258884326107","","",
"Namibia","NAM","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","330.379","323.262","317.165","312.635","306.765","301.776","297.66","292.973","286.918","282.59","277.891","271.024","265.475","258.658","251.986","241.706","235.77","227.112","218.582","212.89","216.89","212.956","208.803","210.409","209.922","210.643","212.041","211.799","221.108","222.129","233.716","251.978","273.96","298.408","329.311","357.174","384.259","409.359","438.393","454.082","486.164","508.643","512.11","518.508","512.889","509.028","492.914","472.803","455.357","449.231","433.694","416.377","390.147","374.2","357.386","340.237","318.623","296.648","273.403","249.893","231.631","295.042","226.605","172.414","",
"New Caledonia","NCL","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","319.654","311.24","302.749","294.091","285.194","276.007","266.531","256.992","247.676","238.81","230.562","223.054","217.056","209.834","203.667","197.521","191.221","184.672","177.924","171.047","164.097","158.118","150.194","143.517","137.326","131.805","127.101","123.334","120.428","118.125","116.176","114.329","112.327","110.026","107.532","104.983","102.51","100.231","98.237","96.502","94.957","93.528","92.129","91.026","89.092","87.358","85.448","83.348","81.049","78.604","76.182","73.946","72.038","70.591","69.686","69.192","68.915","68.668","68.265","67.534","73.557","89.697","73.863","63.976","",
"Niger","NER","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","458.462","455.608","454.525","451.703","450.123","449.579","448.779","448.229","448.184","447.967","446.272","455.305","439.873","432.556","423.397","413.723","403.098","393.242","383.721","374.126","367.312","363.888","359.183","354.964","351.789","345.703","340.25","333.698","326.576","319.874","313.322","307.752","301.352","296.866","293.541","290.216","288.401","286.669","286.172","286.49","286.306","285.707","284.02","279.671","275.613","269.58","263.028","256.144","248.966","243.822","238.112","232.206","227.89","222.912","218.05","214.64","209.722","205.854","202.852","199.47","199.498","215.731","200.366","186.491","",
"Nigeria","NGA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","430.075","427.786","427.904","426.203","424.586","421.806","421.399","429.204","416.544","415.157","409.653","403.046","395.076","389.406","382.662","376.323","372.997","367.036","362.394","359.356","357.653","353.841","352.848","355.31","358.05","361.557","368.65","370.566","371.364","371.701","374.794","378.95","377.401","372.012","374.648","376.903","382.722","387.2","392.944","390.763","386.687","388.716","388.616","384.339","380.799","375.402","373.949","368.993","367.809","364.208","363.335","364.028","363.264","362.22","361.45","364.365","363.036","361.359","358.925","356.052","356.862","358.817","345.802","342.633","",
"Nicaragua","NIC","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","376.695","367.652","358.596","347.64","334.666","308.606","285.936","266.873","262.611","258.25","253.878","250.345","366.409","241.987","237.544","232.326","226.929","221.556","232.124","236.197","199.27","195.153","193.063","198.638","202.653","203.724","201.862","204.321","198.263","191.732","190.155","187.496","187.749","186.24","183.925","183.055","181.605","180.053","203.346","179.822","175.328","168.051","157.279","149.232","141.478","131.588","125.973","123.692","123.75","122.386","121.283","118.491","116.32","116.163","114.319","113.128","109.542","107.523","100.628","100.585","122.036","141.793","95.154","92.041","",
"Netherlands","NLD","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","89.322","86.202","85.239","84.604","84.614","84.551","87.249","84.104","85.252","87.753","87.155","84.391","84.68","85.749","80.004","79.025","77.716","78.267","77.292","76.34","72.17","72.248","71.963","72.243","69.878","70.561","72.071","69.564","67.211","70.704","67.118","68.031","67.563","68.717","68.219","67.153","67.236","67.4","65.936","67.351","67.172","66.506","66.999","66.203","63.509","61.402","59.326","57.41","57.538","55.941","54.912","55.696","53.79","51.226","50.465","49.464","51.048","47.246","46.774","45.049","44.606","47.596","46.728","","",
"Norway","NOR","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","81.753","82.065","82.115","82.013","77.566","76.924","77.744","76.352","77.458","81.83","76.352","75.432","75.129","73.247","73.353","73.009","72.42","71.572","70.752","69.783","67.552","68.871","65.727","68.898","66.274","69.098","69.9","69.376","70.116","67.211","65.199","65.043","65.058","62.846","63.732","60.983","63.729","63.334","61.963","60.578","61.089","59.779","58.943","56.879","56.784","55.982","53.192","52.837","49.79","50.03","50.116","49.575","44.447","45.912","43.49","41.989","41.705","39.376","38.719","37.433","37.226","37.069","38.293","38.98","",
